Year,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022
Age,0_to_10,10_to_20,20_to_30,30_to_40,40_to_50,Total,0_to_10,10_to_20,20_to_30,30_to_40,40_to_50,Total,0_to_10,10_to_20,20_to_30,30_to_40,40_to_50,Total,0_to_10,10_to_20,20_to_30,30_to_40,40_to_50,Total,0_to_10,10_to_20,20_to_30,30_to_40,40_to_50,Total,0_to_10,10_to_20,20_to_30,30_to_40,40_to_50,Total
Zipcode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,60.0,75.0,25.0,40.0,90.0,505.0,65.0,75.0,25.0,45.0,95.0,520.0,65.0,70.0,35.0,45.0,90.0,530.0,65.0,80.0,30.0,45.0,90.0,535.0,60.0,85.0,40.0,40.0,95.0,545.0,60.0,85.0,40.0,35.0,95.0,545.0
1027,30.0,55.0,45.0,30.0,70.0,450.0,50.0,55.0,50.0,45.0,80.0,500.0,45.0,50.0,60.0,50.0,75.0,505.0,55.0,50.0,55.0,55.0,70.0,535.0,55.0,50.0,60.0,65.0,70.0,545.0,50.0,50.0,65.0,70.0,60.0,545.0
1028,50.0,70.0,40.0,35.0,85.0,570.0,55.0,75.0,40.0,40.0,85.0,585.0,60.0,85.0,40.0,40.0,85.0,605.0,65.0,80.0,45.0,40.0,85.0,615.0,70.0,80.0,45.0,35.0,80.0,625.0,65.0,85.0,55.0,40.0,85.0,630.0
1031,760.0,565.0,1080.0,1055.0,935.0,6010.0,800.0,590.0,1200.0,1205.0,970.0,6495.0,785.0,590.0,1035.0,1260.0,935.0,6395.0,725.0,615.0,1030.0,1360.0,950.0,6555.0,750.0,630.0,1090.0,1560.0,955.0,6970.0,785.0,705.0,1305.0,1770.0,1070.0,7830.0
1032,665.0,455.0,730.0,895.0,755.0,5455.0,715.0,465.0,700.0,960.0,800.0,5635.0,740.0,480.0,665.0,1000.0,790.0,5705.0,795.0,505.0,655.0,1065.0,835.0,5915.0,835.0,560.0,640.0,1095.0,880.0,6080.0,855.0,590.0,630.0,1095.0,935.0,6210.0
1033,1130.0,1095.0,1925.0,1530.0,1455.0,11730.0,1095.0,1125.0,2270.0,1570.0,1450.0,12065.0,1085.0,1100.0,2515.0,1750.0,1475.0,12460.0,1160.0,1045.0,2465.0,2060.0,1455.0,12730.0,1175.0,1010.0,2655.0,2210.0,1465.0,13070.0,1210.0,1050.0,2585.0,2340.0,1445.0,13220.0
1034,1880.0,1880.0,1970.0,2010.0,1900.0,14560.0,1860.0,1885.0,1890.0,2065.0,1865.0,14490.0,1845.0,1935.0,1870.0,2085.0,1905.0,14615.0,1875.0,1920.0,2045.0,2170.0,1935.0,14965.0,1865.0,1945.0,1985.0,2220.0,1945.0,15000.0,1855.0,1950.0,1945.0,2185.0,1950.0,14920.0
1035,1225.0,1295.0,1255.0,1120.0,1485.0,10315.0,1240.0,1280.0,1265.0,1190.0,1445.0,10355.0,1300.0,1320.0,1225.0,1270.0,1465.0,10550.0,1355.0,1380.0,1165.0,1345.0,1480.0,10730.0,1345.0,1405.0,1115.0,1355.0,1500.0,10720.0,1380.0,1425.0,1090.0,1395.0,1470.0,10755.0
1036,435.0,325.0,160.0,365.0,400.0,1920.0,485.0,335.0,190.0,425.0,405.0,2145.0,520.0,350.0,175.0,475.0,440.0,2295.0,585.0,400.0,185.0,535.0,480.0,2540.0,595.0,410.0,190.0,525.0,505.0,2615.0,580.0,425.0,190.0,520.0,520.0,2670.0
1037,5.0,15.0,5.0,5.0,25.0,135.0,10.0,15.0,5.0,10.0,20.0,145.0,5.0,25.0,5.0,5.0,25.0,145.0,5.0,20.0,10.0,5.0,20.0,145.0,5.0,20.0,5.0,10.0,10.0,140.0,5.0,20.0,5.0,5.0,15.0,140.0
